iteration,w_E,w_A,w_En,w_L,U_A,U_B,U_C,ranking_preserved
7456,0.42963379709443467,0.20499745090007132,0.19057590706294988,0.17479284494254407,0.8885678835883133,0.5909772577138731,0.23679324739399002,True
7457,0.4115632066411681,0.265661088375311,0.15599651577444554,0.1667791892090753,0.8863810471375613,0.5890075181276472,0.23338416598426306,True
7458,0.37092986717481297,0.2425689136496815,0.2363466804261201,0.15015453874938528,0.8874270674669897,0.5995156202149603,0.24921958084871876,True
7459,0.40788923086619605,0.24618128155635793,0.22115167126529883,0.12477781631214728,0.8876785206554729,0.5998591948821326,0.24690740344821582,True
7460,0.3350303341827747,0.26275206959796255,0.22715351112977886,0.17506408508948385,0.8862906812216013,0.5968679545706698,0.24786500209883727,True
7461,0.3887033845216179,0.27684399844750074,0.1936115828176084,0.140841034213273,0.8862883154454246,0.5959875969476958,0.24256931832289116,True
7462,0.3772048612949631,0.26206263441379657,0.20220199927544227,0.158530505015798,0.8865891718843222,0.5951907615539903,0.24303305989244756,True
7463,0.3671084944922311,0.2866030694963652,0.1767091578483204,0.16957927816308338,0.8855070783996578,0.5918230835908601,0.23888617174638613,True
7464,0.4312123420053663,0.23222357287262269,0.20543967469126045,0.13112441043075057,0.8881422048025092,0.5970749135827796,0.24263247830981063,True
7465,0.339833907969222,0.2852254720042344,0.21948662186995174,0.15545399815659183,0.8857198383552664,0.5981324305508852,0.24810097343242635,True
7466,0.44012680383433067,0.2588107179652375,0.18414582049297984,0.11691665770745203,0.8873482876565546,0.5963495077492894,0.24012872530155774,True
7467,0.40526382571133057,0.26285024893667247,0.18561269961674043,0.14627322573525658,0.8867581097802814,0.5942118736837899,0.23992689885852186,True
7468,0.39352837578967553,0.21951658460956255,0.22864521768138665,0.1583098219193753,0.8882064471704954,0.5973189076496794,0.24603071745949667,True
7469,0.4075946176132665,0.26809301956548304,0.2008624391335424,0.12344992368770814,0.8868744067499198,0.5980740763165813,0.2440067853735675,True
7470,0.4561512036182459,0.2148802694184491,0.19034689179297887,0.1386216351703262,0.8887190608721498,0.594183869996307,0.23825607020539408,True
7471,0.38478108840564834,0.2988799128562273,0.17098035204417467,0.1453586466939498,0.8853959564229831,0.5934403498038147,0.23903774972058897,True
7472,0.3925959298747402,0.254578021892342,0.194631101219332,0.15819494701358583,0.8868919188807821,0.5941092961926653,0.2410145432810005,True
7473,0.4156696048263006,0.2645041823044931,0.18672306667723626,0.13310314619197014,0.8868869349229103,0.5954740562227424,0.24059317756237664,True
7474,0.37549095704422797,0.2638557143991462,0.20211214615195067,0.15854118240467524,0.8865198298920117,0.5952250457014832,0.24312073340876977,True
7475,0.41807388316909644,0.27178892500472324,0.17149367126458223,0.13864352056159815,0.8865411144204383,0.5933601602091761,0.23770389740152253,True
7476,0.4186670129193932,0.20602271296476685,0.23803035689262894,0.13727991722321098,0.8890269869795664,0.5998419149198414,0.24772457616407598,True
7477,0.359389270151334,0.2865399604645557,0.18874920884724816,0.16532156053686214,0.885558571957414,0.5936304759916992,0.24150626313284748,True
7478,0.3834031082708979,0.23077960302915765,0.23312958557725416,0.1526877031226904,0.8878489567416804,0.598614513215032,0.24778124852538183,True
7479,0.4190381409684086,0.22544740833939553,0.20772668845074868,0.14778776224144718,0.8881559979445196,0.5958047990986258,0.24228199541926407,True
7480,0.3346565799767745,0.2780367843499979,0.20820869255226562,0.17909794312096203,0.8856621392348035,0.594633660958905,0.24471408745230624,True
7481,0.4341027932870436,0.2484308047939099,0.1579262256399039,0.15954017627914266,0.887151285967797,0.5893952584678247,0.23294643882325292,True
7482,0.4007570882502324,0.2785747540025717,0.20263469498077136,0.11803346276642461,0.8865471539615116,0.5990042080885556,0.24513899095448385,True
7483,0.42517519839937623,0.26425820956710244,0.15855094340953937,0.15201564862398204,0.8866498241539413,0.5904973957432825,0.23421082962758577,True
7484,0.3926745922831923,0.25162166395188595,0.22457054768751478,0.1311331960774072,0.8873708042975538,0.599889271324248,0.2477833409889001,True
7485,0.35440722624911103,0.24300428652947556,0.2565970382321003,0.14599144898931296,0.8874485895172612,0.6023223667225656,0.25358212470650127,True
7486,0.40654811563724436,0.26503481123192413,0.21381581669559613,0.11460125643523528,0.8871082226360687,0.6002934686372245,0.24675650552795564,True
7487,0.33970519868022125,0.3158222148615853,0.21364063727242388,0.1308319491857695,0.8849068602912444,0.600239035589376,0.24932863541376293,True
7488,0.3278192131492403,0.28413656233621576,0.23492597436474488,0.15311825014979916,0.8857788024905529,0.600166797053258,0.25132113802147454,True
7489,0.3850826236189388,0.2742295591905784,0.16418223024330866,0.176505586947174,0.8858973942241513,0.5894174588668508,0.23535613326071805,True
7490,0.40615865465480755,0.24651508676864,0.20800325052244617,0.1393230080541062,0.8874662904915752,0.59707681685939,0.24380951234756854,True
7491,0.3771477677758072,0.26779535655269054,0.1971477577137767,0.15790911795772558,0.8863825406811136,0.5947770609752603,0.2423342245030243,True
7492,0.3728832577271533,0.25243487664801556,0.21218816666233667,0.1624936989624944,0.8868914910571261,0.5958263742060401,0.24444517026037949,True
7493,0.3787177524102443,0.30395737694825353,0.1810289201973324,0.1362959504441698,0.8853218491524266,0.5955344999862635,0.24167029283529842,True
7494,0.394680000789397,0.2910356139121875,0.1821986263195397,0.13208575897887562,0.8858818496886554,0.5956912594133463,0.2412529759920008,True
7495,0.4111266850134187,0.24390738249114377,0.17933471621438035,0.165631216281057,0.887212064451702,0.5913699704355294,0.23699428556037413,True
7496,0.44249660218532305,0.22216419680815636,0.18676985330645046,0.14856934770007005,0.8882951306996313,0.5931179996279083,0.23768861012126086,True
7497,0.427085662730751,0.24715918806872011,0.16691580027511327,0.15883934892541562,0.8872005459451907,0.5905090804295663,0.23476662405508109,True
7498,0.3811504332953745,0.2309800511634728,0.22856351073412967,0.15930600480702312,0.8877489046487118,0.5975213057935103,0.24667050147310654,True
7499,0.3939748292066678,0.251342133923682,0.22984381991686886,0.12483921695278129,0.8874683325303447,0.6010393720019748,0.24902884929165137,True
7500,0.3826304830590794,0.2466726518065441,0.24328417451231119,0.12741269062206542,0.8875956095357179,0.602335164295221,0.25149310548874393,True
7501,0.3688350707270053,0.2658612674475115,0.1894472828722302,0.17585637895325298,0.8862016507228452,0.5923159093443194,0.24015271303853897,True
7502,0.36654121277608703,0.2762057506773459,0.21338768857496374,0.14386534797160327,0.8862459912878616,0.598117084133183,0.24658558802556135,True
7503,0.44276626748268855,0.20434500365124364,0.20084918289006068,0.1520395459760073,0.8889165938761067,0.5940796037182424,0.23948086643061656,True
7504,0.3914795583182067,0.223279527147289,0.22094150494908832,0.16429940958541583,0.8879815572348487,0.5959889921483043,0.2444925524162349,True
7505,0.4250381221720895,0.22153275465739491,0.17456048689514367,0.17886863627537197,0.8878870759249289,0.589126403295278,0.23432766784751025,True
7506,0.3336891945211828,0.295948952903364,0.21470213347616493,0.15565971909928836,0.8853078691651061,0.5978114070567497,0.2477344274726863,True
7507,0.3540889383006654,0.271247681119599,0.22019572081632757,0.1544676597634079,0.8862736803784063,0.5979406371093987,0.24744236312033768,True
7508,0.42133556249858467,0.24227350104348466,0.16153168224383735,0.17485925421409318,0.887159470779136,0.5884114829917787,0.23294250442611447,True
7509,0.3475217988289151,0.26891006106315324,0.2040704964191387,0.17949764368879292,0.8860136140602924,0.5938651747130463,0.24329620627342954,True
7510,0.43740997585247604,0.2626159190013077,0.16585968446773677,0.13411442067847945,0.8869686759319046,0.5928154702572571,0.23609647918877535,True
7511,0.3414792928413959,0.303600102223371,0.1734810958482305,0.18143950908700263,0.8846792554033494,0.5908913150371028,0.23892092499033374,True
7512,0.33798969274093377,0.28618556256212274,0.20594344867346892,0.16988129602347463,0.8854855922825421,0.5953280416008436,0.24496089604902657,True
7513,0.40045924763722635,0.2630960881558358,0.2075863060806554,0.12885835812628255,0.8869801986664219,0.5983144208741108,0.24497612512320785,True
7514,0.4478846116586533,0.2521356317581092,0.16801760856998577,0.13196214801325173,0.8874029006914647,0.5929850342259354,0.23597843219803868,True
7515,0.3840378256969746,0.27307248995654865,0.21200895366254438,0.13088073068393238,0.8865598914732296,0.5989395944592036,0.2464422293358335,True
7516,0.4356864575273567,0.2027383330676594,0.18900972454730255,0.17256548485768133,0.8886897644903654,0.590913100994916,0.23638841066659969,True
7517,0.39975718192220905,0.2733317842172995,0.1859266901941218,0.14098434366636967,0.8864306400585081,0.5949548770937219,0.24075119574922174,True
7518,0.3705111486531951,0.2268047539989752,0.21492644819296503,0.1877576491548646,0.8875066241575412,0.5934180438042227,0.24284750706646388,True
7519,0.34595818527562827,0.29766612661947794,0.22139800833404327,0.13497767977085043,0.8855385640455887,0.6003706707644549,0.24976290563874798,True
7520,0.37674620686496,0.22564012996456,0.229471298565843,0.16814236460463705,0.8878240559896879,0.5967659909361956,0.2463169798678245,True
7521,0.40721555670854725,0.2268902709886576,0.19162068087774772,0.1742734914250475,0.887728384552814,0.5917087909687994,0.23832772600430513,True
7522,0.3489750074066852,0.2646546659728051,0.2181062915141723,0.16826403510633736,0.8863275925785795,0.596381437571157,0.24626162389613965,True
7523,0.3567468972406534,0.2580428132970285,0.20674400123488143,0.17846628822743663,0.8864456953424331,0.5939948784242461,0.24323425091264167,True
7524,0.408381890516934,0.2488366930225003,0.1756343050282992,0.16714711143226654,0.8870034597810135,0.5909234857264126,0.23647595278546388,True
7525,0.38960286508256153,0.252532563573086,0.1975150243893079,0.16034954695504458,0.8869359483298732,0.5942284990401606,0.24144033116307298,True
7526,0.4421052376550121,0.22161021332477152,0.16766418887534534,0.1686203601448712,0.8880428644470777,0.5891376538632815,0.2331529501208356,True
7527,0.3915361250135571,0.2679754581726801,0.18017581652715725,0.16031260028660557,0.8863594351396894,0.5925281630960474,0.23873807397874167,True
7528,0.3697436048112098,0.2820000032755023,0.21744564441457478,0.13081074749871313,0.8862097842998726,0.5998330565783269,0.24811111132198232,True
7529,0.38642889473127123,0.23717575783978892,0.18157615996157084,0.194819187467369,0.8870397009481414,0.5890634344613009,0.23631751603387627,True
7530,0.4046266369289781,0.24661344680504063,0.20391754879744756,0.14484236746853366,0.8873858255375717,0.596129720227557,0.2428210696914721,True
7531,0.450590604634676,0.21106983073059654,0.17340857171813215,0.1649309929165953,0.88849798338422,0.5898666895224436,0.23381976694046447,True
7532,0.3921253531684025,0.2685544862363965,0.20258201314612523,0.13673814744907573,0.8866588889048341,0.5971992160528916,0.24405459077130617,True
7533,0.3713207724821168,0.2791383843261229,0.2057521825432606,0.14378866064849963,0.8861424641033512,0.5972739765143332,0.24516696454228815,True
7534,0.4107573793858539,0.23738826475490407,0.19423764510900732,0.1576167107502348,0.8875651146296327,0.5936678611325799,0.23992402936764345,True
7535,0.36934346046680205,0.2770435056533019,0.18671738037182534,0.16689565350807087,0.8859046449011372,0.5930108257716574,0.24047646319655225,True
7536,0.4060670233738224,0.25764545765722857,0.19701507450510852,0.1392724444638406,0.8870494126118961,0.5960360315825483,0.2421777193904216,True
7537,0.41803007983815965,0.26322753731227333,0.18168082521694412,0.13706155763262304,0.8868836797839149,0.5945044273575324,0.23936288057460905,True
7538,0.35187786204256327,0.2968365999482492,0.18378390972359746,0.1675016282855901,0.8851342194924953,0.5931139043034045,0.24102618839987783,True
7539,0.37028501663268176,0.22370171177489354,0.21940733826568656,0.1866059333267382,0.8876384098157954,0.5939759418235806,0.24362829242552986,True
7540,0.38557845658278167,0.29859516682369663,0.16450050391120125,0.15132587268232048,0.885326414555387,0.59215655503786,0.23751492796701998,True
7541,0.39982587390947527,0.26956525246319885,0.18845577355863607,0.14215310006868984,0.8865560978189755,0.5950681431986425,0.241025565606794,True
7542,0.41328667858506285,0.25275557465182874,0.16821568474163232,0.1657420620214761,0.8868811434923073,0.5902414307959628,0.2351952133835011,True
7543,0.43273363096880685,0.23506076602709003,0.19380235153276723,0.13840325147133592,0.8879385594447122,0.5951385889148328,0.24018457397165557,True
7544,0.4505442607125103,0.24810111918191038,0.16993767866387757,0.13141694144170174,0.8875646511725844,0.5931588939532014,0.23615333671846733,True
7545,0.37003212341509056,0.24200230094501776,0.20886719277718907,0.1790983828627026,0.8870537993317426,0.5937880141785579,0.24270701575205103,True
7546,0.4025597882150698,0.25899403614894956,0.18010331380711053,0.15834286182887006,0.8867355840338578,0.5924510495915056,0.2382386243299427,True
7547,0.39978237438113906,0.27676293056517876,0.2047565892813764,0.11869810577230568,0.8866049671405557,0.5991598958550044,0.24545748859707217,True
7548,0.421343528723341,0.25865984111279755,0.15957060924166225,0.1604260209221993,0.8867411100354397,0.5897840955087854,0.23387616252291707,True
7549,0.41702849361613276,0.2672420257858974,0.18892665538994433,0.12680282520802558,0.88687144478163,0.5963303957907756,0.24137714823020193,True
7550,0.42163310703499945,0.23323790147183998,0.22349407772023416,0.12163491377292647,0.8882223047735613,0.6000694788630709,0.2467065671851028,True
7551,0.3760379177527539,0.27295466839969984,0.20533114967889182,0.14567626416865442,0.8863540833483623,0.5969086468771938,0.24466283785266127,True
7552,0.4113124558581537,0.2600905373197758,0.19619319143106875,0.13240381539100166,0.8870570391781882,0.5965652673751733,0.24232671456846114,True
7553,0.39657679481369573,0.24090225988334232,0.21183416603407168,0.15068677926889043,0.8875114418314464,0.5964602516735674,0.24398595603007164,True
7554,0.43663938053060136,0.22064641392703446,0.18947897008039546,0.1532352354619688,0.8882819773106072,0.5930226486571678,0.2380452388579169,True
7555,0.38247092201641747,0.25659375762037406,0.21759546447199002,0.1433398558912185,0.8870067873536612,0.598166355537846,0.24631080113518386,True
7556,0.4159181300986438,0.24971767486004953,0.1852060007396816,0.1491581943016251,0.8872235334455428,0.5935876498450734,0.2389867628065815,True
7557,0.3779904651415358,0.24145632896360603,0.22917151263340385,0.15138169326145426,0.8874601242849809,0.5985169450180331,0.24762311856848437,True
7558,0.3534908313695471,0.26546234590900947,0.24851099058510193,0.13253583213634154,0.8867881599510644,0.6030285473990455,0.25357265886230673,True
7559,0.42485082738473273,0.26700215754763296,0.18307851282355103,0.12506850224408314,0.8869128956192143,0.595758877855136,0.24018537965415399,True
7560,0.36480667995919813,0.22878404063743144,0.21686202229306578,0.18954725711030462,0.8874015852037576,0.5935558229123306,0.24332402227302535,True
7561,0.45469214590935875,0.20811446184760132,0.19221923422914627,0.14497415801389382,0.8888848025219517,0.5937134274500546,0.23808253444663385,True
7562,0.3751619573168094,0.25020310939545815,0.23050781615133625,0.1441271171363962,0.887227482139303,0.599501188440595,0.24860787059211498,True
7563,0.36099459330142286,0.28131198163378673,0.1715132786345383,0.18618014643025207,0.8854728972357825,0.5896900009479812,0.23706243248424277,True
7564,0.44733928533287454,0.19896542117060695,0.19407406541867664,0.159621228077842,0.8890204764598587,0.5924961805766318,0.23755196280341342,True
7565,0.3890200192102362,0.24453770614715864,0.23441478368769134,0.13202749095491365,0.8876201939594877,0.6008259007678595,0.24939546409208999,True
7566,0.4163006993571001,0.21782329239653386,0.18970501900386252,0.1761709892425035,0.8880529664921908,0.5910875895776118,0.23733950702586737,True
7567,0.41953475890973724,0.25212752871063027,0.16323697615567168,0.16510073622396074,0.886920507651534,0.5896751771808376,0.23413409879709302,True
7568,0.38659504919591614,0.2665266558618679,0.1878610086045154,0.15901728633770051,0.8864257785439638,0.5935284476560885,0.24029037928339736,True
7569,0.4145747657415066,0.23669162597624088,0.20273912986165638,0.14599447842059599,0.8877535825833004,0.5956372750349325,0.24195499959037414,True
7570,0.4153135726682805,0.24479017509760415,0.22155812816528322,0.11833812406883217,0.8878266699009959,0.6004033371495778,0.24707375508188886,True
7571,0.3752352731928289,0.2532583049347233,0.19612886018147513,0.1753775616909727,0.8866881154273198,0.5928409280020743,0.2408106816019683,True
7572,0.39696223456828533,0.22734272897673505,0.2059226234747849,0.1697724129801947,0.8877609742787806,0.5938234141381082,0.24145723540363415,True
7573,0.414744448054195,0.23287021971876962,0.22635479198529548,0.12603054024173999,0.8881685190915906,0.6000442922518083,0.2471702077172098,True
7574,0.40905361181903255,0.22912942985391704,0.22833121306757878,0.1334857452594716,0.8882010100226185,0.5995732742292392,0.2471703297115729,True
7575,0.42999383021662524,0.24651446922662093,0.18561517522037896,0.13787652533637487,0.887513023372583,0.5944845724370672,0.23916931913528144,True
7576,0.38531468112733974,0.20601609072412305,0.23772574300501065,0.17094348514352659,0.8885317251211774,0.5970309276332637,0.24680201798942733,True
7577,0.37775835709065475,0.2346857714630734,0.20420662267578585,0.18334924877048595,0.8872791913463098,0.5926854073245463,0.24118952497450155,True
7578,0.39976874815511854,0.2649321333235157,0.16019994011551794,0.17509917840584788,0.8862818922306483,0.5888122967161009,0.23400672406896822,True
7579,0.3542517189741451,0.23707119645502756,0.2410398469505701,0.16763723762025723,0.8873766608670483,0.5985022300309262,0.24942695439392168,True
7580,0.41100142421584585,0.29286920094859414,0.16868961344231095,0.12743976139324914,0.8858947610384209,0.5944851053323374,0.23865845149028764,True
7581,0.366855304791492,0.24092455502259202,0.23056791162088855,0.1616522285650275,0.8873278035453604,0.5978261004849118,0.2476212571170412,True
7582,0.39733513381786106,0.28483095951977316,0.18975111231664796,0.12808279434571782,0.8861719988567387,0.5967764564117191,0.24256356258815687,True
7583,0.36991435447959037,0.2668530941327783,0.19092386863925803,0.17230868274837333,0.886213907474049,0.592812543876121,0.24061069052107775,True
7584,0.41065899984865895,0.25080515465304526,0.19936638854636193,0.13916945695193375,0.8873125788707366,0.5961536274226349,0.2422644469258452,True
7585,0.44431074724000685,0.24789913735452188,0.18167684821940103,0.12611326718607035,0.8876372592366687,0.5950124686512667,0.23872898165365558,True
7586,0.41313552660253544,0.21764308691440423,0.2049382109553719,0.16428317552768848,0.8882177528239857,0.5939074270629882,0.24081429341623978,True
7587,0.4082923517900724,0.24901616747745653,0.1846895922306938,0.15800188850177727,0.887120959073409,0.5927783600938132,0.23861158783876737,True
7588,0.42169143259139663,0.2296711492356676,0.1974711002488004,0.15116631792413537,0.8879546581132925,0.5943928118126082,0.2403047378171879,True
7589,0.39923973658093725,0.2219181049319641,0.19438963423522257,0.18445252425187605,0.8877674361291076,0.5910776877115009,0.238350661500411,True
7590,0.39583352398637006,0.21869963159647812,0.21067816145497592,0.17478868296217592,0.8880156681395429,0.5937640560546259,0.2418083720505583,True
7591,0.41851615349820975,0.22940251767487627,0.1955312799480231,0.15655004887889087,0.8878879371389543,0.593707354646478,0.23974620390048254,True
7592,0.4330649075419264,0.2473070608630529,0.20166507971115966,0.11796295188386094,0.8877575122428986,0.5980896372461164,0.24307730252688917,True
7593,0.39212534187583664,0.2925163301300236,0.17502385711997728,0.14033447087416254,0.8857112705996083,0.5941806419481499,0.2396318677485087,True
7594,0.40589261297349016,0.2749128106003262,0.15604194279189434,0.16315263363428933,0.8860769175032521,0.5895494362850263,0.23403676973052207,True
7595,0.3419152286659973,0.2753457196357699,0.22246172429918842,0.1602773273990443,0.886027180144008,0.5978415852659306,0.24801148289110553,True
7596,0.4072419270196907,0.2577768872221418,0.20371634217892173,0.1312648435792457,0.8871546822352382,0.5975108350951241,0.2437897086996913,True
7597,0.4188421215045592,0.22368728248994657,0.18837541043693695,0.16909518556855732,0.8879321102020846,0.5916602034331987,0.23759119762602193,True
7598,0.3628525803721955,0.3136691398780447,0.18992937040401214,0.13354890934574765,0.8849769405460163,0.5970881909511447,0.24417773045083963,True
7599,0.40135543684327224,0.2299361175865333,0.19446900151721705,0.1742394440529775,0.8876079592525611,0.5921347737600204,0.23910490751941466,True
7600,0.36568151022478046,0.279668916793098,0.19207162082085694,0.1625779521612646,0.8858607204943434,0.594082483007544,0.24186137537267488,True
7601,0.44129190121856693,0.2175035464269471,0.1675506327080256,0.17365391964646046,0.8881275354224033,0.5886036699256048,0.23275644343060983,True
7602,0.43049953810395425,0.21667436393156925,0.2135873605590946,0.13923873740538195,0.8886142755776838,0.5969937462382684,0.24320222748156312,True
7603,0.3593113303970227,0.24335058672764587,0.2407171367226316,0.15662094615269986,0.887296653842989,0.5995321585649969,0.2500142119130381,True
7604,0.44133738764734337,0.2315783568908458,0.1814576371343798,0.14562661832743107,0.887980730528031,0.5929588765281807,0.2372141876506878,True
7605,0.38371830226912795,0.27614408104025356,0.21442826968948284,0.12570934700113573,0.8865146309560304,0.5997376053488562,0.2472623389707338,True
7606,0.3551893258797273,0.2385009142797003,0.24454031322004208,0.16176944662053033,0.8874038755590752,0.599446400894666,0.25039296783711645,True
7607,0.42813355335799996,0.22589349342227033,0.19755862106836083,0.14841433215136898,0.888141068428959,0.594533169185798,0.24016837521595574,True
7608,0.42360608918044385,0.2489720774389748,0.180558378308094,0.14686345507248744,0.887291418997337,0.59319471897595,0.23802998584255938,True
7609,0.4335424364424346,0.20696156842404362,0.19855876226734176,0.16093723286617995,0.888687022944935,0.5931362219334874,0.23893118749441583,True
7610,0.41291423453288567,0.2503360910762607,0.1706229280911003,0.16612674629975335,0.8869662373713848,0.5904391415468557,0.23554429707109842,True
7611,0.41770141156814344,0.2672677523336692,0.15793204264672014,0.15709879345146716,0.8864593596257011,0.5900808670735294,0.23413101581989035,True
7612,0.3975485685280041,0.27455765352166667,0.1864787324372252,0.141415045513104,0.8863763004697491,0.5950177247026248,0.24092849625757232,True
7613,0.40270897543740347,0.23880309528480662,0.22791311330761527,0.13057481597017467,0.8878705608002133,0.6000109214788648,0.24773296064915548,True
7614,0.45518511631369035,0.24321516301723406,0.16879862121563097,0.13280109945344462,0.8877343539291419,0.5927814152732663,0.2355892858617649,True
7615,0.42751276572386254,0.2740733251323293,0.15820653283657793,0.14020737630723035,0.8864448831295753,0.5916807535187003,0.2350241838359063,True
7616,0.38281562499618993,0.25085363182594334,0.20341367656728165,0.16291706661058508,0.8869563118494832,0.5946882030449995,0.242507203239997,True
7617,0.3927827803845409,0.22805401924940344,0.18888411557066206,0.19027908479539354,0.8874507590738404,0.5900883669063278,0.2374171039900474,True
7618,0.4044486149091279,0.22026449766401948,0.2212170761324918,0.15406981129436098,0.8882484304408123,0.5967878742759162,0.24463156629885155,True
7619,0.3919935629673669,0.20887517148481435,0.2303936066752286,0.16873765887259004,0.8884620580443887,0.5963981163514136,0.24549669306987756,True
7620,0.3889942222568251,0.24349898553151475,0.19530372689286962,0.17220306531879048,0.8871129231802708,0.5927519608076881,0.2401384293129232,True
7621,0.37957684983056034,0.23890923302606973,0.19660850913183237,0.1849054080115376,0.8871016908825841,0.5917454277716623,0.23981389515574372,True
7622,0.39674713969685127,0.23962884715004862,0.19917385186723283,0.16445016128586737,0.8873722786208558,0.5937601373039082,0.24091431779204436,True
7623,0.4168069989210429,0.27018048306518,0.1796671462706833,0.1333453717430938,0.8866720340995077,0.5947453204411449,0.2394507927654586,True
7624,0.37099197044286425,0.27652446039915796,0.21138828645981095,0.14109528269816693,0.8862767475582849,0.5981113781673845,0.2462575108426074,True
7625,0.41364038999753433,0.2264248224462654,0.2212281400013011,0.13870664755489912,0.888236674832925,0.5982133570165747,0.2453923246113458,True
7626,0.4214329333607025,0.23184618815573843,0.199086649689554,0.14763422879400506,0.8879208066225144,0.5949353749549753,0.24086176787908284,True
7627,0.4154748667736829,0.25579481913713836,0.19276356965648506,0.13596674443269374,0.8871744401910977,0.5957460017928571,0.24126370966941016,True
7628,0.4133571215823894,0.2578716554360146,0.18617975530278263,0.14259146767881342,0.887004077124455,0.5944560821452148,0.2398429520908454,True
7629,0.42697840846294915,0.2598307284813883,0.16985546927722817,0.14333539377843427,0.8869359404490166,0.5924680553712124,0.23653030298063835,True
7630,0.3387891531160637,0.2764400050489558,0.20888725022207938,0.17588359161290115,0.8857704180034833,0.5949397030857689,0.2448427858570648,True
7631,0.34781786585568863,0.25540318638863857,0.22173067326532828,0.17504827449034446,0.8865810363403549,0.5960237787501522,0.24629515577018615,True
7632,0.41723591435904306,0.20124106083935112,0.2180438061842935,0.16347921861731246,0.8888485180582865,0.5951396912459483,0.2425964774611883,True
7633,0.4368159728219602,0.2403261347836895,0.20832100366264522,0.11453688873170502,0.8880701769702697,0.5989987795103189,0.24413967684373095,True
7634,0.3805071011274521,0.22058115323161356,0.21135011682715937,0.18756162881377503,0.8877540564402344,0.5928412451313314,0.24173497874931565,True
7635,0.40505666556839376,0.23520250996398473,0.21351147912568388,0.14622934534193774,0.8877954414283846,0.5968843210256786,0.2441108127219293,True
7636,0.38718615078323615,0.2588958008618957,0.1978588006247864,0.15605924773008192,0.8867528714698498,0.5947870677236251,0.24200027907833493,True
7637,0.43060131290049747,0.2364560225178088,0.18552372509822151,0.14741893948347226,0.8877612375603886,0.5934288887427134,0.2383082146626005,True
7638,0.42564056975544745,0.22190340594973187,0.20864382423046726,0.14381220006435338,0.8883504615559634,0.5961524557895571,0.24236405714321985,True
7639,0.36778422139247924,0.28284309968607074,0.2019979139325745,0.14737476498887553,0.8859507461810431,0.5966189335080201,0.24451170068062114,True
7640,0.3607008932531368,0.27366281005845466,0.21206660108798608,0.15356969560042252,0.8862028076259573,0.5970921328193937,0.2459107652062634,True
7641,0.3820384556443631,0.22862215549653198,0.22097420037170612,0.16836518848739873,0.8877151860504204,0.595795124085635,0.244713664072302,True
7642,0.41206844671787457,0.21317741699984016,0.217171000820506,0.15758313546177916,0.8884751230291004,0.5958263556114456,0.24327491387084338,True
7643,0.36778752518605184,0.25342192482003334,0.2015192489376018,0.17727130105631295,0.8866477820995744,0.5933419131684257,0.24189821816236368,True
7644,0.4222216119628082,0.23701617764133642,0.18659420664166626,0.15416800375418901,0.8876389643946744,0.5930167871256262,0.2383930623507549,True
7645,0.4200393630059015,0.2470415950902787,0.1781204768845306,0.15479856501928924,0.8872518972455656,0.5921960258157082,0.23720342394935248,True
7646,0.4603511904338515,0.20883239238151868,0.19406231912215036,0.13675409806247948,0.8889760508723782,0.5946324244400781,0.23871993541243614,True
7647,0.3479427489732174,0.28187531211835853,0.23195263061186686,0.13822930829655733,0.8860888671406495,0.6009754963932221,0.2509451177569065,True
7648,0.4101164766177338,0.22841923128367772,0.2286857311322916,0.13277856096629684,0.8882384674635032,0.5996562450891983,0.24722015864771643,True
7649,0.3977251350014717,0.21438207999504677,0.21289233924285808,0.17500044576062335,0.8881768717302772,0.5939038914241727,0.24200856754281963,True
7650,0.3448980688011288,0.28666138080443154,0.23369053125248632,0.13475001914195345,0.885953205901022,0.6015955776570856,0.2516817592961141,True
7651,0.4279147377654274,0.23983634802840176,0.1855746897198779,0.14667422448629305,0.8876415297126584,0.5935832330193865,0.23853903744484992,True
7652,0.3942452177013683,0.21811365331611146,0.21038485483521982,0.17725627414730044,0.8880022962624199,0.5935101528294968,0.24164929151654563,True
7653,0.45829299895010367,0.23848770329875588,0.1777215064491777,0.1254977913019627,0.8880144816585602,0.5943424685343017,0.23735824558981464,True
7654,0.4444836818683453,0.21112685128233294,0.2203928047500569,0.12399666209926491,0.8890454314312518,0.5989314628527249,0.2446824945190332,True
7655,0.36458466474692813,0.25113456548570817,0.2251667642942456,0.15911400547311808,0.8869767933419811,0.5976433123911817,0.24716530581889376,True
7656,0.44448445034346884,0.2431566258994776,0.16186485760209404,0.1504940661549594,0.8874838663002577,0.590482238247714,0.23368605701287215,True
7657,0.36328513966086684,0.25461522414006255,0.21184577416962763,0.17025386202944304,0.8866933214468653,0.5952014497475865,0.24430549842091012,True
7658,0.4173619594293115,0.23960210161079865,0.1970957958503965,0.14594014310949333,0.8876483219704749,0.5950330286038802,0.24095066782783006,True
7659,0.41092966779521484,0.21276235097943147,0.18842680633416584,0.18788117489118777,0.8880774866836518,0.589837884974713,0.23647262466019522,True
7660,0.4341035215405956,0.18979786593700704,0.220874339885817,0.15522427263658023,0.889409079704965,0.5958688565102832,0.24271727311734395,True
7661,0.3184204629987128,0.2895105933725074,0.23533728471752918,0.15673165891125063,0.8855174516782757,0.6000568654157877,0.25163475117152834,True
